      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[19:51:42.216 09/02/1996]   110134     "    0  255    0	PAP   54 > 50  
[19:51:43.240 09/02/1996]   110135     "    0  255    0	PAP   54 > 50  
[19:51:44.264 09/02/1996]   110136     "    0  255    0	PAP   54 > 50  
[19:51:45.288 09/02/1996]   110137     "    0  255    0	PAP   54 > 50  
[19:51:46.312 09/02/1996]   110138     "    0  255    0	PAP   54 > 50  
[19:51:47.336 09/02/1996]   110139     "    0  255    0	PAP   54 > 50  
[19:51:48.360 09/02/1996]   110140     "    0  255    0	PAP   54 > 50  
[19:51:49.384 09/02/1996]   110141     "    0  255    0	PAP   54 > 50  
[19:51:50.408 09/02/1996]   110142     "    0  255    0	PAP   54 > 50  
[19:51:51.432 09/02/1996]   110143     "    0  255    0	PAP   54 > 50  
[19:51:52.456 09/02/1996]   110144     "    0  255    0	PAP   54 > 50  
[19:51:53.480 09/02/1996]   110145     "    0  255    0	PAP   54 > 50  
[19:51:54.504 09/02/1996]   110146     "    0  255    0	PAP   54 > 50  
[19:51:55.528 09/02/1996]   110147     "    0  255    0	PAP   54 > 50  
[19:51:56.552 09/02/1996]   110148     "    0  255    0	PAP   54 > 50  
[19:51:57.576 09/02/1996]   110149     "    0  255    0	PAP   54 > 50  
[19:51:58.600 09/02/1996]   110150     "    0  255    0	PAP   54 > 50  
[19:51:59.624 09/02/1996]   110151     "    0  255    0	PAP   54 > 50  
[19:52:00.648 09/02/1996]   110152     "    0  255    0	PAP   54 > 50  
[19:52:01.672 09/02/1996]   110153     "    0  255    0	PAP   54 > 50  
[19:52:02.696 09/02/1996]   110154     "    0  255    0	PAP   54 > 50  
[19:52:03.720 09/02/1996]   110155     "    0  255    0	PAP   54 > 50  
[19:52:04.744 09/02/1996]   110156     "    0  255    0	PAP   54 > 50  
[19:52:05.768 09/02/1996]   110157     "    0  255    0	PAP   54 > 50  
[19:52:06.792 09/02/1996]   110158     "    0  255    0	PAP   54 > 50  
[19:52:07.816 09/02/1996]   110159     "    0  255    0	PAP   54 > 50  
[19:52:08.840 09/02/1996]   110160     "    0  255    0	PAP   54 > 50  
[19:52:09.864 09/02/1996]   110161     "    0  255    0	PAP   54 > 50  
[19:52:10.888 09/02/1996]   110162     "    0  255    0	PAP   54 > 50  
[19:52:11.912 09/02/1996]   110163     "    0  255    0	PAP   54 > 50  
[19:52:12.936 09/02/1996]   110164     "    0  255    0	PAP   54 > 50  
[19:52:13.960 09/02/1996]   110165     "    0  255    0	PAP   54 > 50  
[19:52:14.984 09/02/1996]   110166     "    0  255    0	PAP   54 > 50  
[19:52:16.008 09/02/1996]   110167     "    0  255    0	PAP   54 > 50  
[19:52:17.032 09/02/1996]   110168     "    0  255    0	PAP   54 > 50  
[19:52:18.056 09/02/1996]   110169     "    0  255    0	PAP   54 > 50  
[19:52:19.080 09/02/1996]   110170     "    0  255    0	PAP   54 > 50  
[19:52:20.104 09/02/1996]   110171     "    0  255    0	PAP   54 > 50  
[19:52:21.128 09/02/1996]   110172     "    0  255    0	PAP   54 > 50  
[19:52:22.152 09/02/1996]   110173     "    0  255    0	PAP   54 > 50  
[19:52:23.176 09/02/1996]   110174     "    0  255    0	PAP   54 > 50  
[19:52:24.200 09/02/1996]   110175     "    0  255    0	PAP   54 > 50  
[19:52:25.224 09/02/1996]   110176     "    0  255    0	PAP   54 > 50  
[19:52:45.704 09/02/1996]   110196     "    0  255    0	PAP   53 > 50  
[19:52:46.728 09/02/1996]   110197     "    0  255    0	PAP   53 > 50  
[19:52:47.752 09/02/1996]   110198     "    0  255    0	PAP   53 > 50  
[19:52:48.776 09/02/1996]   110199     "    0  255    0	PAP   53 > 50  
[19:52:49.800 09/02/1996]   110200     "    0  255    0	PAP   53 > 50  
[19:52:50.824 09/02/1996]   110201     "    0  255    0	PAP   53 > 50  
[19:52:51.848 09/02/1996]   110202     "    0  255    0	PAP   53 > 50  
[19:52:52.872 09/02/1996]   110203     "    0  255    0	PAP   53 > 50  
[19:52:53.896 09/02/1996]   110204     "    0  255    0	PAP   53 > 50  
[19:52:54.920 09/02/1996]   110205     "    0  255    0	PAP   53 > 50  
[19:52:55.944 09/02/1996]   110206     "    0  255    0	PAP   53 > 50  
[19:52:56.968 09/02/1996]   110207     "    0  255    0	PAP   53 > 50  
[19:52:57.992 09/02/1996]   110208     "    0  255    0	PAP   53 > 50  
[19:52:59.016 09/02/1996]   110209     "    0  255    0	PAP   53 > 50  
[19:53:24.616 09/02/1996]   110234     "    0  255    0	PAP   53 > 50  
[19:53:25.640 09/02/1996]   110235     "    0  255    0	PAP   53 > 50  
[19:53:26.664 09/02/1996]   110236     "    0  255    0	PAP   53 > 50  
[19:53:27.688 09/02/1996]   110237     "    0  255    0	PAP   53 > 50  
[19:53:28.712 09/02/1996]   110238     "    0  255    0	PAP   53 > 50  
[19:53:49.192 09/02/1996]   110258     "    0  255    0	PAP   53 > 50  
[19:53:50.216 09/02/1996]   110259     "    0  255    0	PAP   53 > 50  
[19:53:51.240 09/02/1996]   110260     "    0  255    0	PAP   53 > 50  
[19:53:52.264 09/02/1996]   110261     "    0  255    0	PAP   53 > 50  
[19:53:53.288 09/02/1996]   110262     "    0  255    0	PAP   53 > 50  
[19:53:54.312 09/02/1996]   110263     "    0  255    0	PAP   53 > 50  
[19:54:24.008 09/02/1996]   110292     "    0  255    0	PAP   53 > 50  
[19:54:25.032 09/02/1996]   110293     "    0  255    0	PAP   53 > 50  
[19:54:26.056 09/02/1996]   110294     "    0  255    0	PAP   53 > 50  
[19:54:27.080 09/02/1996]   110295     "    0  255    0	PAP   53 > 50  
[19:54:28.104 09/02/1996]   110296     "    0  255    0	PAP   53 > 50  
[19:54:29.128 09/02/1996]   110297     "    0  255    0	PAP   53 > 50  
[19:54:30.152 09/02/1996]   110298     "    0  255    0	PAP   53 > 50  
[19:54:31.176 09/02/1996]   110299     "    0  255    0	PAP   53 > 50  
[19:54:32.200 09/02/1996]   110300     "    0  255    0	PAP   53 > 50  
[19:54:33.224 09/02/1996]   110301     "    0  255    0	PAP   53 > 50  
[19:54:34.248 09/02/1996]   110302     "    0  255    0	PAP   53 > 50  
[19:54:35.272 09/02/1996]   110303     "    0  255    0	PAP   53 > 50  
[19:54:36.296 09/02/1996]   110304     "    0  255    0	PAP   53 > 50  
[19:54:51.656 09/02/1996]   110319     "    0  255    0	PAP   54 > 50  
[19:54:52.680 09/02/1996]   110320     "    0  255    0	PAP   54 > 50  
[19:54:53.704 09/02/1996]   110321     "    0  255    0	PAP   54 > 50  
[19:54:54.728 09/02/1996]   110322     "    0  255    0	PAP   54 > 50  
[19:54:55.752 09/02/1996]   110323     "    0  255    0	PAP   54 > 50  
[19:54:56.776 09/02/1996]   110324     "    0  255    0	PAP   54 > 50  
[19:54:57.800 09/02/1996]   110325     "    0  255    0	PAP   54 > 50  
[19:54:58.824 09/02/1996]   110326     "    0  255    0	PAP   54 > 50  
[19:54:59.848 09/02/1996]   110327     "    0  255    0	PAP   54 > 50  
[19:55:00.872 09/02/1996]   110328     "    0  255    0	PAP   54 > 50  
[19:55:01.896 09/02/1996]   110329     "    0  255    0	PAP   54 > 50  
[19:55:02.920 09/02/1996]   110330     "    0  255    0	PAP   54 > 50  
[19:55:03.944 09/02/1996]   110331     "    0  255    0	PAP   54 > 50  
[19:55:04.968 09/02/1996]   110332     "    0  255    0	PAP   54 > 50  
[19:55:05.992 09/02/1996]   110333     "    0  255    0	PAP   54 > 50  
[19:55:32.616 09/02/1996]   110359     "    0  255    0	PAP   52 > 50  
[19:55:33.640 09/02/1996]   110360     "    0  255    0	PAP   52 > 50  
[19:55:34.664 09/02/1996]   110361     "    0  255    0	PAP   52 > 50  
[19:55:35.688 09/02/1996]   110362     "    0  255    0	PAP   53 > 50  
[19:55:36.712 09/02/1996]   110363     "    0  255    0	PAP   53 > 50  
[19:55:37.736 09/02/1996]   110364     "    0  255    0	PAP   53 > 50  
[19:55:38.760 09/02/1996]   110365     "    0  255    0	PAP   53 > 50  
[19:55:39.784 09/02/1996]   110366     "    0  255    0	PAP   53 > 50  
[19:55:40.808 09/02/1996]   110367     "    0  255    0	PAP   53 > 50  
[19:55:41.832 09/02/1996]   110368     "    0  255    0	PAP   53 > 50  
[19:55:42.856 09/02/1996]   110369     "    0  255    0	PAP   53 > 50  
[19:55:43.880 09/02/1996]   110370     "    0  255    0	PAP   53 > 50  
[19:55:44.904 09/02/1996]   110371     "    0  255    0	PAP   53 > 50  
[19:55:45.928 09/02/1996]   110372     "    0  255    0	PAP   53 > 50  
[19:55:46.952 09/02/1996]   110373     "    0  255    0	PAP   53 > 50  
[19:55:47.976 09/02/1996]   110374     "    0  255    0	PAP   53 > 50  
[19:55:49.000 09/02/1996]   110375     "    0  255    0	PAP   53 > 50  
[19:55:50.024 09/02/1996]   110376     "    0  255    0	PAP   53 > 50  
[19:55:51.048 09/02/1996]   110377     "    0  255    0	PAP   53 > 50  
[19:55:52.072 09/02/1996]   110378     "    0  255    0	PAP   53 > 50  
[19:55:53.096 09/02/1996]   110379     "    0  255    0	PAP   53 > 50  
[19:55:54.120 09/02/1996]   110380     "    0  255    0	PAP   53 > 50  
[19:55:55.144 09/02/1996]   110381     "    0  255    0	PAP   53 > 50  
[19:56:11.528 09/02/1996]   110397     "    0  255    0	PAP   53 > 50  
[19:56:12.552 09/02/1996]   110398     "    0  255    0	PAP   53 > 50  
[19:56:13.576 09/02/1996]   110399     "    0  255    0	PAP   53 > 50  
[19:56:14.600 09/02/1996]   110400     "    0  255    0	PAP   53 > 50  
[19:56:15.624 09/02/1996]   110401     "    0  255    0	PAP   53 > 50  
[19:56:16.648 09/02/1996]   110402     "    0  255    0	PAP   53 > 50  
[19:56:17.672 09/02/1996]   110403     "    0  255    0	PAP   53 > 50  
[19:56:18.696 09/02/1996]   110404     "    0  255    0	PAP   53 > 50  
[19:56:19.720 09/02/1996]   110405     "    0  255    0	PAP   53 > 50  
[19:56:20.744 09/02/1996]   110406     "    0  255    0	PAP   53 > 50  
[19:56:21.768 09/02/1996]   110407     "    0  255    0	PAP   53 > 50  
[19:56:22.792 09/02/1996]   110408     "    0  255    0	PAP   53 > 50  
[19:56:23.816 09/02/1996]   110409     "    0  255    0	PAP   53 > 50  
[19:56:34.056 09/02/1996]   110419     "    0  255    0	PAP   53 > 50  
[19:56:35.080 09/02/1996]   110420     "    0  255    0	PAP   53 > 50  
[19:56:36.104 09/02/1996]   110421     "    0  255    0	PAP   53 > 50  
[19:56:37.128 09/02/1996]   110422     "    0  255    0	PAP   53 > 50  
[19:56:38.152 09/02/1996]   110423     "    0  255    0	PAP   53 > 50  
[19:56:39.176 09/02/1996]   110424     "    0  255    0	PAP   53 > 50  
[19:56:40.200 09/02/1996]   110425     "    0  255    0	PAP   53 > 50  
[19:56:41.224 09/02/1996]   110426     "    0  255    0	PAP   53 > 50  
[19:56:42.248 09/02/1996]   110427     "    0  255    0	PAP   53 > 50  
[19:56:43.272 09/02/1996]   110428     "    0  255    0	PAP   53 > 50  
[19:56:44.296 09/02/1996]   110429     "    0  255    0	PAP   53 > 50  
[19:56:45.320 09/02/1996]   110430     "    0  255    0	PAP   53 > 50  
[19:56:46.344 09/02/1996]   110431     "    0  255    0	PAP   53 > 50  
[19:56:47.368 09/02/1996]   110432     "    0  255    0	PAP   53 > 50  
[19:56:48.392 09/02/1996]   110433     "    0  255    0	PAP   53 > 50  
[20:03:09.320 09/02/1996]   110805     "    0  255    0	PAP   53 > 50  
[20:03:10.344 09/02/1996]   110806     "    0  255    0	PAP   53 > 50  
[20:03:11.368 09/02/1996]   110807     "    0  255    0	PAP   53 > 50  
[20:03:12.392 09/02/1996]   110808     "    0  255    0	PAP   53 > 50  
[20:03:13.416 09/02/1996]   110809     "    0  255    0	PAP   53 > 50  
[20:03:14.440 09/02/1996]   110810     "    0  255    0	PAP   53 > 50  
[20:03:15.464 09/02/1996]   110811     "    0  255    0	PAP   53 > 50  
[20:03:16.488 09/02/1996]   110812     "    0  255    0	PAP   53 > 50  
[20:03:17.512 09/02/1996]   110813     "    0  255    0	PAP   53 > 50  
[20:03:18.536 09/02/1996]   110814     "    0  255    0	PAP   53 > 50  
[20:03:52.328 09/02/1996]   110847     "    0  255    0	PAP   56 > 50  
[20:03:53.352 09/02/1996]   110848     "    0  255    0	PAP   56 > 50  
[20:03:54.376 09/02/1996]   110849     "    0  255    0	PAP   56 > 50  
[20:03:55.400 09/02/1996]   110850     "    0  255    0	PAP   56 > 50  
[20:03:56.424 09/02/1996]   110851     "    0  255    0	PAP   56 > 50  
[20:03:57.448 09/02/1996]   110852     "    0  255    0	PAP   56 > 50  
[20:03:58.472 09/02/1996]   110853     "    0  255    0	PAP   56 > 50  
[20:03:59.496 09/02/1996]   110854     "    0  255    0	PAP   56 > 50  
[20:04:00.520 09/02/1996]   110855     "    0  255    0	PAP   56 > 50  
[20:04:01.544 09/02/1996]   110856     "    0  255    0	PAP   56 > 50  
[20:04:02.568 09/02/1996]   110857     "    0  255    0	PAP   56 > 50  
[20:04:03.592 09/02/1996]   110858     "    0  255    0	PAP   56 > 50  
[20:04:04.616 09/02/1996]   110859     "    0  255    0	PAP   56 > 50  
[20:04:05.640 09/02/1996]   110860     "    0  255    0	PAP   56 > 50  
[20:04:06.664 09/02/1996]   110861     "    0  255    0	PAP   56 > 50  
[20:10:22.472 09/02/1996]   111228     "    0  255    0	PAP   53 > 50  
[20:10:47.048 09/02/1996]   111252     "    0  255    0	PAP   56 > 50  
[20:10:48.072 09/02/1996]   111253     "    0  255    0	PAP   56 > 50  
[20:10:49.096 09/02/1996]   111254     "    0  255    0	PAP   56 > 50  
[20:10:50.120 09/02/1996]   111255     "    0  255    0	PAP   56 > 50  
[20:10:51.144 09/02/1996]   111256     "    0  255    0	PAP   56 > 50  
[20:10:52.168 09/02/1996]   111257     "    0  255    0	PAP   56 > 50  
[20:10:53.192 09/02/1996]   111258     "    0  255    0	PAP   56 > 50  
[20:10:54.216 09/02/1996]   111259     "    0  255    0	PAP   56 > 50  
[20:10:55.240 09/02/1996]   111260     "    0  255    0	PAP   56 > 50  
[20:10:56.264 09/02/1996]   111261     "    0  255    0	PAP   56 > 50  
[20:10:57.288 09/02/1996]   111262     "    0  255    0	PAP   56 > 50  
[20:10:58.312 09/02/1996]   111263     "    0  255    0	PAP   56 > 50  
[20:10:59.336 09/02/1996]   111264     "    0  255    0	PAP   56 > 50  
[20:15:53.224 09/02/1996]   111551     "    0  255    0	PAP   53 > 50  
[20:20:53.256 09/02/1996]   111844     "    0  255    0	PAP   56 > 50  
[20:20:54.280 09/02/1996]   111845     "    0  255    0	PAP   56 > 50  
[20:20:55.304 09/02/1996]   111846     "    0  255    0	PAP   56 > 50  
[20:20:56.328 09/02/1996]   111847     "    0  255    0	PAP   56 > 50  
[20:24:00.648 09/02/1996]   112027     "    0  255    0	*PAP DISCONNECT 
[20:24:01.672 09/02/1996]   112028     "    0  255    0	*PAP DISCONNECT 
[20:24:02.696 09/02/1996]   112029     "    0  255    0	*PAP DISCONNECT 
[20:24:03.720 09/02/1996]   112030     "    0  255    0	*PAP DISCONNECT 
[20:29:34.472 09/02/1996]   112353     "    0  255    0	PAP   56 > 50  
[20:29:35.496 09/02/1996]   112354     "    0  255    0	PAP   56 > 50  
[22:11:42.088 09/02/1996]   118337     "    0    0    0	ABP  172 > 170 
[22:56:33.160 09/02/1996]   120965     "    0    0    0	ABP   88 < 90  
[22:56:34.184 09/02/1996]   120966     "    0    0    0	ABP   88 < 90  
[22:56:35.208 09/02/1996]   120967     "    0    0    0	ABP   88 < 90  
[22:56:36.232 09/02/1996]   120968     "    0    0    0	ABP   88 < 90  
[22:56:37.256 09/02/1996]   120969     "    0    0    0	ABP   88 < 90  
[22:56:38.280 09/02/1996]   120970     "    0    0    0	ABP   88 < 90  
[22:56:39.304 09/02/1996]   120971     "    0    0    0	ABP   88 < 90  
[22:56:40.328 09/02/1996]   120972     "    0    0    0	ABP   87 < 90  
[22:56:41.352 09/02/1996]   120973     "    0    0    0	ABP   87 < 90  
[22:56:42.376 09/02/1996]   120974     "    0    0    0	ABP   87 < 90  
[22:56:43.400 09/02/1996]   120975     "    0    0    0	ABP   87 < 90  
[22:56:44.424 09/02/1996]   120976     "    0    0    0	ABP   87 < 90  
[22:56:45.448 09/02/1996]   120977     "    0    0    0	ABP   87 < 90  
[22:56:46.472 09/02/1996]   120978     "    0    0    0	ABP   87 < 90  
[22:56:47.496 09/02/1996]   120979     "    0    0    0	ABP   87 < 90  
[22:56:48.520 09/02/1996]   120980     "    0    0    0	ABP   87 < 90  
[22:56:49.544 09/02/1996]   120981     "    0    0    0	ABP   87 < 90  
[22:56:50.568 09/02/1996]   120982     "    0    0    0	ABP   87 < 90  
[22:56:51.592 09/02/1996]   120983     "    0    0    0	ABP   87 < 90  
[22:56:52.616 09/02/1996]   120984     "    0    0    0	ABP   87 < 90  
[22:56:53.640 09/02/1996]   120985     "    0    0    0	ABP   87 < 90  
[22:56:54.664 09/02/1996]   120986     "    0    0    0	ABP   87 < 90  
[22:56:55.688 09/02/1996]   120987     "    0    0    0	ABP   87 < 90  
[22:57:40.744 09/02/1996]   121031     "    0    0    0	ABP   88 < 90  
[22:57:41.768 09/02/1996]   121032     "    0    0    0	ABP   88 < 90  
[22:57:42.792 09/02/1996]   121033     "    0    0    0	ABP   88 < 90  
[22:57:43.816 09/02/1996]   121034     "    0    0    0	ABP   88 < 90  
[22:57:44.840 09/02/1996]   121035     "    0    0    0	ABP   88 < 90  
[22:57:45.864 09/02/1996]   121036     "    0    0    0	ABP   88 < 90  
[22:57:46.888 09/02/1996]   121037     "    0    0    0	ABP   88 < 90  
[22:57:47.912 09/02/1996]   121038     "    0    0    0	ABP   88 < 90  
[22:57:48.936 09/02/1996]   121039     "    0    0    0	ABP   88 < 90  
[22:57:49.960 09/02/1996]   121040     "    0    0    0	ABP   88 < 90  
[22:57:50.984 09/02/1996]   121041     "    0    0    0	ABP   88 < 90  
[22:57:52.008 09/02/1996]   121042     "    0    0    0	ABP   88 < 90  
[22:57:53.032 09/02/1996]   121043     "    0    0    0	ABP   87 < 90  
[22:57:54.056 09/02/1996]   121044     "    0    0    0	ABP   87 < 90  
[22:57:55.080 09/02/1996]   121045     "    0    0    0	ABP   87 < 90  
[22:57:56.104 09/02/1996]   121046     "    0    0    0	ABP   87 < 90  
[22:57:57.128 09/02/1996]   121047     "    0    0    0	ABP   87 < 90  
[22:57:58.152 09/02/1996]   121048     "    0    0    0	ABP   87 < 90  
[22:57:59.176 09/02/1996]   121049     "    0    0    0	ABP   87 < 90  
[22:58:00.200 09/02/1996]   121050     "    0    0    0	ABP   87 < 90  
[22:58:01.224 09/02/1996]   121051     "    0    0    0	ABP   87 < 90  
[22:58:02.248 09/02/1996]   121052     "    0    0    0	ABP   87 < 90  
[22:58:03.272 09/02/1996]   121053     "    0    0    0	ABP   87 < 90  
[22:58:04.296 09/02/1996]   121054     "    0    0    0	ABP   87 < 90  
[22:58:05.320 09/02/1996]   121055     "    0    0    0	ABP   87 < 90  
[22:58:06.344 09/02/1996]   121056     "    0    0    0	ABP   87 < 90  
[22:58:07.368 09/02/1996]   121057     "    0    0    0	ABP   87 < 90  
[22:58:08.392 09/02/1996]   121058     "    0    0    0	ABP   87 < 90  
[22:58:09.416 09/02/1996]   121059     "    0    0    0	ABP   87 < 90  
[22:58:10.440 09/02/1996]   121060     "    0    0    0	ABP   87 < 90  
[22:58:11.464 09/02/1996]   121061     "    0    0    0	ABP   87 < 90  
[22:58:12.488 09/02/1996]   121062     "    0    0    0	ABP   87 < 90  
[22:58:13.512 09/02/1996]   121063     "    0    0    0	ABP   87 < 90  
[22:58:14.536 09/02/1996]   121064     "    0    0    0	ABP   87 < 90  
[22:58:15.560 09/02/1996]   121065     "    0    0    0	ABP   87 < 90  
[22:58:16.584 09/02/1996]   121066     "    0    0    0	ABP   87 < 90  
[22:58:17.608 09/02/1996]   121067     "    0    0    0	ABP   87 < 90  
[22:58:18.632 09/02/1996]   121068     "    0    0    0	ABP   87 < 90  
[22:58:53.448 09/02/1996]   121102     "    0    0    0	ABP   88 < 90  
[22:58:54.472 09/02/1996]   121103     "    0    0    0	ABP   88 < 90  
[22:58:55.496 09/02/1996]   121104     "    0    0    0	ABP   88 < 90  
[22:58:56.520 09/02/1996]   121105     "    0    0    0	ABP   88 < 90  
[22:58:57.544 09/02/1996]   121106     "    0    0    0	ABP   88 < 90  
[22:58:58.568 09/02/1996]   121107     "    0    0    0	ABP   88 < 90  
[22:58:59.592 09/02/1996]   121108     "    0    0    0	ABP   88 < 90  
[22:59:00.616 09/02/1996]   121109     "    0    0    0	ABP   87 < 90  
